Date,ORCL,AMZN,INTC,MSFT,AMD,NVDA,META,GOOG,AVGO,AAPL
2013-05-07,33.259998,12.886500,24.150000,33.310001,3.540000,3.412500,26.889999,21.350721,32.540001,16.380714
2013-05-08,33.459999,12.934000,24.250000,32.990002,3.830000,3.475000,27.120001,21.759192,33.500000,16.565714
2013-05-09,33.700001,13.008000,24.360001,32.660000,3.860000,3.477500,27.040001,21.705643,33.869999,16.313213
2013-05-10,34.020000,13.181500,24.500000,32.689999,3.950000,3.635000,26.680000,21.923574,34.060001,16.177500
2013-05-13,33.779999,13.225500,24.080000,33.029999,4.170000,3.560000,26.820000,21.856327,33.619999,16.240713
2013-05-14,33.669998,13.416500,23.840000,33.529999,4.260000,3.612500,27.070000,22.094685,33.700001,15.852143
2013-05-15,33.990002,13.328000,24.200001,33.849998,4.380000,3.675000,26.600000,22.811747,34.180000,15.316071
2013-05-16,34.369999,13.206000,23.940001,34.080002,3.830000,3.657500,26.129999,22.512367,34.209999,15.520714
2013-05-17,35.029999,13.495000,24.040001,34.869999,4.070000,3.717500,26.250000,22.644623,34.430000,15.473571
2013-05-20,34.900002,13.381500,24.080000,35.080002,4.100000,3.710000,25.760000,22.628433,34.439999,15.818929
2013-05-21,35.099998,13.443000,24.150000,34.849998,4.020000,3.730000,25.660000,22.589579,35.090000,15.702143
2013-05-22,34.119999,13.148000,24.070000,34.610001,3.960000,3.600000,25.160000,22.152468,34.560001,15.762500
2013-05-23,34.230000,13.090000,24.049999,34.150002,4.010000,3.657500,25.059999,21.987335,33.970001,15.790714
2013-05-24,34.049999,13.087000,23.920000,34.270000,4.050000,3.635000,24.309999,21.751471,34.099998,15.898214
2013-05-28,34.529999,13.364500,24.080000,35.020000,4.050000,3.632500,24.100000,21.949478,34.439999,15.765714
2013-05-29,34.400002,13.276500,24.270000,34.880001,3.980000,3.610000,23.320000,21.626688,34.430000,15.891071
2013-05-30,34.340000,13.341500,24.209999,35.029999,4.040000,3.657500,24.549999,21.687710,37.820000,16.127857
2013-05-31,33.779999,13.460000,24.280001,34.900002,4.000000,3.617500,24.350000,21.699165,37.730000,16.061787
2013-06-03,34.389999,13.344000,25.240000,35.590000,3.960000,3.612500,23.850000,21.609751,37.299999,16.097143
2013-06-04,34.160000,13.285000,25.360001,34.990002,4.010000,3.617500,23.520000,21.397299,37.799999,16.046785
2013-06-05,34.119999,13.358500,24.700001,34.779999,3.910000,3.540000,22.900000,21.412243,37.000000,15.896786
2013-06-06,33.349998,13.391500,24.650000,34.959999,3.940000,3.562500,22.969999,21.535280,36.750000,15.659286
2013-06-07,33.810001,13.843500,24.590000,35.669998,3.910000,3.612500,23.290001,21.911121,37.290001,15.778929
2013-06-10,34.049999,14.053500,25.010000,35.470001,4.060000,3.610000,24.330000,22.172392,36.830002,15.674643
2013-06-11,33.570000,13.739000,24.709999,34.840000,3.960000,3.542500,24.030001,21.913115,36.290001,15.628571
2013-06-12,33.520000,13.583500,24.459999,35.000000,3.900000,3.512500,23.770000,21.718096,35.980000,15.435357
2013-06-13,34.250000,13.789500,24.990000,34.720001,3.950000,3.592500,23.730000,21.843126,37.110001,15.570000
2013-06-14,33.770000,13.699500,24.920000,34.400002,3.940000,3.587500,23.629999,21.794310,37.590000,15.358929
2013-06-17,34.270000,13.903000,25.100000,35.000000,4.050000,3.622500,24.020000,22.073513,38.090000,15.428571
2013-06-18,34.400002,14.088000,25.469999,34.980000,4.090000,3.600000,24.209999,22.431421,38.750000,15.420357
2013-06-19,34.090000,13.908000,25.000000,34.590000,4.070000,3.710000,24.309999,22.432917,38.070000,15.107143
2013-06-20,33.209999,13.672000,24.190001,33.490002,3.870000,3.610000,23.900000,22.035904,37.060001,14.887143
2013-06-21,30.139999,13.668000,24.200001,33.270000,4.000000,3.605000,24.530001,21.941010,37.380001,14.767857
2013-06-24,30.170000,13.530500,23.580000,33.720001,4.050000,3.530000,23.940001,21.663549,36.689999,14.376429
2013-06-25,29.959999,13.604500,23.879999,33.669998,4.150000,3.555000,24.250000,21.574135,37.099998,14.379643
2013-06-26,30.139999,13.878500,24.010000,34.349998,4.140000,3.535000,24.160000,21.759689,37.250000,14.216786
2013-06-27,30.450001,13.877500,24.049999,34.619999,4.080000,3.502500,24.660000,21.844870,37.320000,14.063571
2013-06-28,30.709999,13.884500,24.230000,34.540001,4.080000,3.510000,24.879999,21.927061,37.380001,14.161786
2013-07-01,30.110001,14.105000,23.889999,34.360001,4.100000,3.525000,24.809999,22.114111,37.610001,14.615000
2013-07-02,30.100000,14.186500,23.719999,33.939999,3.970000,3.522500,24.410000,21.975382,38.480000,14.946071
2013-07-03,30.700001,14.201500,23.760000,34.009998,4.060000,3.532500,24.520000,22.077995,38.590000,15.028571
2013-07-05,31.190001,14.294000,24.059999,34.209999,4.070000,3.560000,24.370001,22.253838,38.810001,14.907857
2013-07-08,31.650000,14.529500,23.190001,34.330002,4.000000,3.542500,24.709999,22.542753,37.270000,14.823214
2013-07-09,31.520000,14.576500,23.139999,34.349998,4.050000,3.560000,25.480000,22.546490,37.580002,15.083929
2013-07-10,31.230000,14.616500,23.250000,34.700001,3.980000,3.607500,25.799999,22.565170,38.330002,15.026071
2013-07-11,31.860001,14.983000,23.990000,35.689999,4.450000,3.657500,25.809999,22.920090,38.590000,15.260357
2013-07-12,31.250000,15.377500,23.900000,35.669998,4.320000,3.660000,25.910000,22.988832,38.950001,15.232500
2013-07-15,32.009998,15.328500,23.940001,36.169998,4.400000,3.652500,26.280001,23.030924,38.009998,15.265714
2013-07-16,32.000000,15.343500,24.250000,36.270000,4.430000,3.672500,26.320000,22.904400,38.869999,15.364286
2013-07-17,32.160000,15.434500,24.150000,35.740002,4.380000,3.652500,26.650000,22.877998,38.919998,15.368214
2013-07-18,32.009998,15.205500,23.240000,35.439999,4.640000,3.637500,26.180000,22.681982,37.599998,15.420000
2013-07-19,31.860001,15.261500,23.040001,31.400000,4.030000,3.560000,25.879999,22.331297,37.849998,15.176786
2013-07-22,31.870001,15.174000,22.770000,32.009998,3.900000,3.557500,26.049999,22.682480,37.790001,15.225357
2013-07-23,32.070000,15.053000,22.750000,31.820000,3.660000,3.552500,26.129999,22.510626,37.610001,14.963929
2013-07-24,32.389999,14.947000,22.930000,31.959999,3.630000,3.552500,26.510000,22.488209,36.889999,15.732500
2013-07-25,32.369999,15.170000,23.059999,31.389999,3.700000,3.565000,34.360001,22.109629,36.900002,15.660714
2013-07-26,32.540001,15.600500,23.260000,31.620001,3.820000,3.550000,34.009998,22.051098,36.779999,15.749643
2013-07-29,32.480000,15.305000,23.240000,31.540001,3.750000,3.542500,35.430000,21.974384,36.590000,15.992500
2013-07-30,32.549999,15.120500,23.379999,31.850000,3.820000,3.602500,37.630001,22.189827,36.849998,16.190001
2013-07-31,32.349998,15.061000,23.340000,31.840000,3.770000,3.610000,36.799999,22.110872,36.680000,16.161785
2013-08-01,32.750000,15.278500,23.200001,31.670000,3.810000,3.660000,37.490002,22.521086,37.400002,16.309999
2013-08-02,32.570000,15.210500,23.219999,31.889999,3.800000,3.690000,38.049999,22.579617,37.490002,16.519285
2013-08-05,32.779999,15.049500,22.920000,31.700001,3.820000,3.707500,39.189999,22.540512,37.020000,16.766071
2013-08-06,33.000000,15.037500,22.799999,31.580000,3.720000,3.652500,38.549999,22.330549,36.860001,16.616072
2013-08-07,32.820000,14.845500,22.700001,32.060001,3.690000,3.650000,38.869999,22.183102,37.290001,16.606428
2013-08-08,33.020000,14.787000,22.450001,32.889999,3.710000,3.675000,38.540001,22.233166,37.320000,16.464643
2013-08-09,32.919998,14.863000,22.510000,32.700001,3.650000,3.622500,38.500000,22.177126,36.830002,16.230356
2013-08-12,33.250000,14.834500,22.639999,32.869999,3.650000,3.592500,38.220001,22.055082,37.700001,16.691429
2013-08-13,33.250000,14.698500,22.520000,32.230000,3.690000,3.605000,37.020000,21.948980,38.020000,17.484644
2013-08-14,33.570000,14.567000,22.570000,32.349998,3.820000,3.757500,36.650002,21.664047,37.220001,17.803572
2013-08-15,32.730000,14.323500,22.030001,31.790001,3.690000,3.782500,36.560001,21.411245,36.020000,17.782499
2013-08-16,32.410000,14.241000,21.910000,31.799999,3.660000,3.797500,37.080002,21.342752,36.250000,17.940357
2013-08-19,32.060001,14.278500,22.280001,31.389999,3.600000,3.737500,37.810001,21.560436,36.250000,18.133572
2013-08-20,32.200001,14.354500,22.520000,31.620001,3.630000,3.737500,38.410000,21.554708,36.790001,17.895357
2013-08-21,32.299999,14.228500,22.170000,31.610001,3.610000,3.720000,38.320000,21.652094,36.590000,17.941429
2013-08-22,32.400002,14.486500,22.260000,32.389999,3.630000,3.740000,38.549999,21.761185,36.610001,17.962856
2013-08-23,31.770000,14.500500,22.440001,34.750000,3.650000,3.740000,40.549999,21.674009,36.740002,17.893572
2013-08-26,32.340000,14.310500,22.270000,34.150002,3.580000,3.747500,41.340000,21.578867,37.480000,17.963215
2013-08-27,31.780001,14.046500,22.190001,33.259998,3.390000,3.700000,39.639999,21.174383,36.549999,17.449642
2013-08-28,31.660000,14.079000,22.290001,33.020000,3.420000,3.700000,40.549999,21.134533,38.279999,17.532143
2013-08-29,31.700001,14.199000,22.059999,33.549999,3.380000,3.692500,41.279999,21.305889,38.950001,17.560715
2013-08-30,31.860001,14.049000,21.980000,33.400002,3.270000,3.687500,41.290001,21.093437,38.509998,17.400715
2013-09-03,32.020000,14.440000,22.070000,31.879999,3.270000,3.690000,41.869999,21.429178,38.349998,17.449286
2013-09-04,32.320000,14.682000,22.639999,31.200001,3.310000,3.725000,41.779999,21.709377,38.980000,17.810356
2013-09-05,32.259998,14.705000,22.600000,31.230000,3.410000,3.735000,42.660000,21.906887,38.790001,17.688213
2013-09-06,32.200001,14.793000,22.670000,31.150000,3.570000,3.720000,43.950001,21.907387,38.560001,17.793571
2013-09-09,32.750000,14.985500,22.910000,31.660000,3.690000,3.782500,44.040001,22.118345,38.770000,18.077499
2013-09-10,32.860001,15.018000,22.980000,32.389999,3.870000,3.862500,43.599998,22.133787,39.660000,17.665714
2013-09-11,33.020000,14.982000,22.809999,32.740002,3.820000,3.927500,45.040001,22.321085,39.250000,16.703930
2013-09-12,32.790001,14.943000,22.629999,32.689999,3.750000,3.925000,44.750000,22.243128,39.029999,16.881786
2013-09-13,32.459999,14.896000,23.440001,33.029999,3.830000,3.950000,44.310001,22.143749,38.990002,16.603571
2013-09-16,32.970001,14.803000,23.389999,32.799999,3.820000,3.952500,42.509998,22.111122,39.279999,16.075714
2013-09-17,33.259998,15.208500,23.740000,32.930000,3.850000,3.965000,45.070000,22.070026,40.119999,16.261429
2013-09-18,33.869999,15.601500,23.900000,33.320000,3.930000,4.000000,45.230000,22.498669,40.669998,16.595715
2013-09-19,33.889999,15.603000,23.910000,33.639999,3.950000,3.982500,45.980000,22.375879,40.750000,16.867857
2013-09-20,34.049999,15.817000,23.770000,32.790001,3.830000,3.947500,47.490002,22.493439,41.619999,16.693214
2013-09-23,33.939999,15.574500,23.620001,32.740002,3.790000,3.910000,47.189999,22.079741,41.869999,17.522858
2013-09-24,33.639999,15.706500,23.700001,32.450001,3.800000,3.925000,48.450001,22.088207,42.410000,17.467857
2013-09-25,33.869999,15.632500,23.700001,32.509998,3.910000,3.930000,49.459999,21.848854,42.209999,17.197500
2013-09-26,33.810001,15.906000,23.410000,32.770000,3.890000,3.917500,50.389999,21.872267,42.270000,17.365000
2013-09-27,33.779999,15.800500,22.980000,33.270000,3.860000,3.895000,51.240002,21.827934,42.700001,17.241072
2013-09-30,33.169998,15.632000,22.920000,33.279999,3.810000,3.890000,50.230000,21.815977,43.080002,17.026787
2013-10-01,33.500000,16.047501,22.830000,33.580002,3.860000,3.887500,50.419998,22.092194,43.419998,17.427143
2013-10-02,33.680000,16.025499,22.889999,33.919998,3.900000,3.885000,50.279999,22.116852,43.410000,17.484285
2013-10-03,33.240002,15.738000,22.600000,33.860001,3.900000,3.845000,49.180000,21.820461,43.299999,17.264643
2013-10-04,33.209999,15.952000,22.809999,33.880001,3.910000,3.897500,51.040001,21.727310,43.500000,17.251072
2013-10-07,32.840000,15.501500,22.830000,33.299999,3.860000,3.897500,50.520000,21.562677,43.000000,17.419643
2013-10-08,32.369999,15.161500,22.480000,33.009998,3.720000,3.865000,47.139999,21.262054,42.599998,17.176430
2013-10-09,32.189999,14.911500,22.590000,33.070000,3.650000,3.805000,46.770000,21.316601,42.200001,17.378214
2013-10-10,32.990002,15.258500,23.100000,33.759998,3.790000,3.847500,49.049999,21.624945,43.509998,17.487143
2013-10-11,33.259998,15.544500,23.260000,34.130001,3.830000,3.815000,49.110001,21.718344,43.290001,17.600357
2013-10-14,33.279999,15.535000,23.450001,34.450001,3.970000,3.872500,49.509998,21.820959,44.230000,17.715714
2013-10-15,32.750000,15.320000,23.389999,34.490002,4.020000,3.852500,49.500000,21.967909,43.740002,17.809999
2013-10-16,33.020000,15.524500,23.700001,34.639999,4.090000,3.900000,51.139999,22.366913,44.500000,17.896786
2013-10-17,32.869999,15.538500,23.920000,34.919998,4.090000,3.907500,52.209999,22.136776,45.099998,18.017857
2013-10-18,32.900002,16.446501,23.879999,34.959999,3.530000,3.952500,54.220001,25.190828,46.060001,18.174643
2013-10-21,32.950001,16.322001,24.139999,34.990002,3.370000,3.962500,53.849998,24.988836,47.049999,18.620001
2013-10-22,32.900002,16.627001,24.070000,34.580002,3.180000,3.942500,52.680000,25.080990,46.869999,18.566786
2013-10-23,32.700001,16.337999,23.740000,33.759998,3.140000,3.875000,51.900002,25.688961,45.389999,18.748571
2013-10-24,33.070000,16.610500,23.780001,33.720001,3.230000,3.847500,52.450001,25.543009,45.490002,18.996786
2013-10-25,33.150002,18.169500,24.240000,35.730000,3.340000,3.810000,51.950001,25.285225,45.630001,18.784286
2013-10-28,33.139999,17.908001,24.360001,35.570000,3.320000,3.802500,50.230000,25.280243,45.509998,18.924286
2013-10-29,33.709999,18.135000,24.520000,35.520000,3.330000,3.807500,49.400002,25.809261,45.799999,18.452856
2013-10-30,33.529999,18.054001,24.500000,35.540001,3.300000,3.805000,49.009998,25.664305,44.849998,18.746429
2013-10-31,33.500000,18.201500,24.469999,35.410000,3.340000,3.797500,50.209999,25.668289,45.430000,18.667856
2013-11-01,33.529999,17.950001,24.330000,35.529999,3.310000,3.815000,49.750000,25.580118,44.720001,18.572500
2013-11-04,33.709999,17.937000,24.260000,35.939999,3.320000,3.705000,48.220001,25.556955,45.040001,18.812500
2013-11-05,33.500000,17.944500,24.030001,36.639999,3.330000,3.700000,50.110001,25.442635,45.029999,18.766071
2013-11-06,34.070000,17.809000,24.250000,38.180000,3.320000,3.725000,49.119999,25.473270,45.369999,18.604286
2013-11-07,34.000000,17.177999,24.059999,37.500000,3.280000,3.637500,47.560001,25.104652,43.660000,18.303213
2013-11-08,34.349998,17.515499,24.090000,37.779999,3.270000,3.890000,47.529999,25.305897,44.349998,18.591429
2013-11-11,34.369999,17.719000,24.170000,37.590000,3.340000,3.922500,46.200001,25.170404,44.209999,18.537500
2013-11-12,34.700001,17.476500,24.430000,37.360001,3.440000,3.930000,46.610001,25.200045,45.130001,18.571787
2013-11-13,35.000000,17.811001,24.600000,38.160000,3.540000,4.037500,48.709999,25.715363,45.380001,18.593929
2013-11-14,34.380001,18.370001,24.389999,38.020000,3.520000,4.055000,48.990002,25.784105,42.950001,18.862858
2013-11-15,34.919998,18.458500,24.520000,37.840000,3.500000,4.042500,49.009998,25.742512,44.610001,18.749643
2013-11-18,34.930000,18.309000,24.600000,37.200001,3.470000,3.945000,45.830002,25.692448,43.959999,18.522499
2013-11-19,34.759998,18.247000,24.700001,36.740002,3.420000,3.860000,46.360001,25.534290,42.950001,18.555357
2013-11-20,34.750000,18.128500,24.559999,37.080002,3.420000,3.802500,46.430000,25.462311,42.700001,18.392857
2013-11-21,34.939999,18.445999,25.230000,37.400002,3.370000,3.832500,46.700001,25.755213,43.049999,18.612143
2013-11-22,34.830002,18.615499,23.870001,37.570000,3.340000,3.795000,46.230000,25.700916,43.299999,18.564285
2013-11-25,34.779999,18.832001,23.750000,37.639999,3.390000,3.877500,44.820000,26.050606,43.709999,18.705000
2013-11-26,34.930000,19.068501,23.650000,37.349998,3.450000,3.910000,45.889999,26.361441,44.750000,19.049999
2013-11-27,35.290001,19.335501,23.900000,37.599998,3.560000,3.925000,46.490002,26.478502,44.669998,19.498571
2013-11-29,35.290001,19.681000,23.840000,38.130001,3.640000,3.900000,47.009998,26.390831,44.730000,19.859644
2013-12-02,35.080002,19.615000,23.700001,38.450001,3.660000,3.937500,47.060001,26.263557,45.000000,19.686787
2013-12-03,35.070000,19.233000,23.549999,38.310001,3.620000,3.935000,46.730000,26.233171,44.779999,20.225714
2013-12-04,35.070000,19.298000,23.740000,38.939999,3.570000,3.990000,48.619999,26.355713,44.500000,20.178572
2013-12-05,34.849998,19.224501,24.260000,38.000000,3.640000,3.925000,48.340000,26.334791,47.590000,20.282143
2013-12-06,35.480000,19.347500,24.820000,38.360001,3.660000,3.867500,47.939999,26.646872,46.959999,20.000713
2013-12-09,35.599998,19.244499,24.930000,38.709999,3.630000,3.802500,48.840000,26.852848,47.369999,20.229643
2013-12-10,34.799999,19.389000,24.820000,38.110001,3.720000,3.890000,50.250000,27.015240,46.599998,20.198214
2013-12-11,34.560001,19.109501,24.420000,37.610001,3.680000,3.852500,49.380001,26.831678,46.110001,20.048571
2013-12-12,33.599998,19.062500,24.469999,37.220001,3.690000,3.777500,51.830002,26.649113,45.750000,20.019285
2013-12-13,33.230000,19.212000,24.290001,36.689999,3.690000,3.755000,53.320000,26.420719,45.650002,19.801071
2013-12-16,33.540001,19.448500,24.450001,36.889999,3.590000,3.760000,53.810001,26.724331,50.099998,19.910713
2013-12-17,33.630001,19.382500,24.660000,36.520000,3.650000,3.777500,54.860001,26.646622,53.560001,19.821072
2013-12-18,34.599998,19.798000,25.150000,36.580002,3.650000,3.830000,55.570000,27.017483,53.150002,19.670357
2013-12-19,36.599998,19.759501,25.139999,36.250000,3.650000,3.845000,55.049999,27.054094,51.439999,19.445000
2013-12-20,36.369999,20.110001,25.059999,36.799999,3.690000,3.922500,55.119999,27.412750,51.650002,19.607857
2013-12-23,36.930000,20.146000,25.320000,36.619999,3.750000,3.945000,57.770000,27.773397,52.060001,20.360357
2013-12-24,37.320000,19.959999,25.430000,37.080002,3.770000,3.955000,57.959999,27.692204,52.619999,20.273930
2013-12-26,37.689999,20.219500,25.700001,37.439999,3.800000,3.917500,57.730000,27.832178,52.720001,20.139286
2013-12-27,37.980000,19.903999,25.600000,37.290001,3.780000,3.940000,55.439999,27.855591,52.779999,20.003214
2013-12-30,37.990002,19.668501,25.850000,37.290001,3.850000,3.992500,53.709999,27.632925,52.700001,19.804285
2013-12-31,38.259998,19.939501,25.959999,37.410000,3.870000,4.005000,54.650002,27.913124,52.880001,20.036428
2014-01-02,37.840000,19.898500,25.790001,37.160000,3.950000,3.965000,54.709999,27.724083,52.650002,19.754642
2014-01-03,37.619999,19.822001,25.780001,36.910000,4.000000,3.917500,54.560001,27.521841,52.849998,19.320715
2014-01-06,37.470001,19.681499,25.459999,36.130001,4.130000,3.970000,57.200001,27.828691,52.490002,19.426071
2014-01-07,37.849998,19.901501,25.590000,36.410000,4.180000,4.035000,57.919998,28.365179,52.990002,19.287144
2014-01-08,37.720001,20.096001,25.430000,35.759998,4.180000,4.090000,58.230000,28.424210,53.779999,19.409286
2014-01-09,37.650002,20.050501,25.309999,35.529999,4.090000,3.937500,57.220001,28.150484,53.230000,19.161428
